"common_name","genus","species","type","cultivar","date_removed","latitude","longitude"
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.67037
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.051,45.67065
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.048,45.66861
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.048,45.66877
"Spruce (Engleman)","Picea","englemannii","Coniferous",NA,NA,-111.048,45.6677
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.048,45.66765
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.048,45.66769
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.052,45.67069
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.052,45.67071
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.052,45.67071
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.052,45.67084
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.67075
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.67088
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.67096
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.67097
"Pine (Scott)","Pinus","sylvestris","Coniferous",NA,NA,-111.052,45.67091
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66768
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66743
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66743
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66744
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66747
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66748
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66749
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66749
"Limber Pine","Pinus","flexilis","Coniferous",NA,NA,-111.046,45.66751
"Limber Pine","Pinus","flexilis","Coniferous",NA,NA,-111.046,45.66753
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66816
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66817
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66816
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66818
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66824
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66805
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66802
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66798
"Spruce (Engleman)","Picea","engelmannii","Coniferous",NA,NA,-111.046,45.66805
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.049,45.66574
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.049,45.66577
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.051,45.66597
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.05,45.6661
"Bruns Serbian Spruce","Picea","omorika","Coniferous","Bruns",NA,-111.051,45.6659
"Weeping White Spruce","Picea","glauca","Coniferous","Pendula",NA,-111.051,45.6659
"Black Hills Spruce","Picea","glauca","Coniferous","Densata",NA,-111.051,45.66592
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.051,45.66589
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.048,45.66897
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.048,45.66901
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.048,45.66899
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.047,45.66897
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.047,45.66903
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.047,45.66896
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.047,45.669
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.047,45.66894
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.047,45.66887
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.047,45.66891
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.047,45.66884
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.66849
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.047,45.66824
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.66815
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.668
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.66796
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.66803
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.047,45.66802
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.66792
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.048,45.66795
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.048,45.668
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.048,45.66805
"Douglas-fir","Pseudotsuga","menziesii","Coniferous",NA,NA,-111.047,45.66808
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.047,45.66822
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.047,45.66817
"Spruce (white)","Picea","glauca","Coniferous",NA,NA,-111.047,45.66833
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.047,45.66816
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.047,45.66818
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.047,45.66816
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66815
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66813
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66816
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66816
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66815
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66815
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.048,45.66767
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.048,45.66764
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66671
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.6667
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66671
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66671
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66664
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.6663
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66625
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66619
"Arborvitae","Thuja","occidentalis","Coniferous","Techny",NA,-111.047,45.66613
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.048,45.66689
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.047,45.66692
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.047,45.66697
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.047,45.66681
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.047,45.6668
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.047,45.66679
"Subalpine Fir","Abies","lasiocarpa","Coniferous",NA,NA,-111.047,45.66589
"Subalpine Fir","Abies","lasiocarpa","Coniferous",NA,NA,-111.047,45.66591
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.047,45.66556
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.047,45.66554
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.046,45.66533
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.046,45.66609
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.046,45.66612
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.046,45.66615
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.046,45.6662
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.046,45.66623
"Juniper (Rocky Mtn)","Juniperus","scopulorum","Coniferous",NA,NA,-111.048,45.66692
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.048,45.66692
"Arborvitae","Thuja","occidentalis","Coniferous",NA,NA,-111.049,45.66711
"Pine (Scott)","Pinus","sylvestris","Coniferous",NA,NA,-111.052,45.66551
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.052,45.66579
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.052,45.66578
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.051,45.66575
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.051,45.66619
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.05,45.66622
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.05,45.66657
"Spruce (Blue)","Picea","pungens","Coniferous","Fat Albert",NA,-111.051,45.66672
"Pine (Scott)","Pinus","sylvestris","Coniferous",NA,NA,-111.051,45.66672
"Fir (Concolor)","Abies","concolor","Coniferous",NA,NA,-111.051,45.66679
"Fir (Concolor)","Abies","concolor","Coniferous",NA,NA,-111.052,45.66679
"Fir (Concolor)","Abies","concolor","Coniferous",NA,NA,-111.052,45.66673
"Spruce (white)","Picea","glauca","Coniferous",NA,NA,-111.051,45.66699
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.051,45.66701
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.051,45.66693
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.051,45.66678
"Spruce","Picea","pungens","Coniferous",NA,NA,-111.051,45.66669
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.052,45.66673
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.66678
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.66682
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.052,45.66688
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.052,45.66694
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.052,45.66699
"Spruce (white)","Picea","glauca","Coniferous",NA,NA,-111.052,45.66697
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.052,45.667
"Pine (Mugo)","Pinus","mugo","Coniferous",NA,NA,-111.052,45.66694
"Pine (Bristlecone)","Pinus","aristata","Coniferous",NA,NA,-111.052,45.6669
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.053,45.66574
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.053,45.6658
"Spruce (Engelmann)","Picea","engelmannii","Coniferous",NA,NA,-111.053,45.66588
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66592
"Spruce (white)","Picea","glauca","Coniferous",NA,NA,-111.053,45.66609
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66654
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66668
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66708
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66711
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66708
"Spruce (Blue)","Picea","pungens","Coniferous",NA,NA,-111.053,45.66752
"Pine (Ponderosa)","Pinus","ponderosa","Coniferous",NA,NA,-111.053,45.66757
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.053,45.66761
"Pine (Austrian)","Pinus","nigra","Coniferous",NA,NA,-111.054,45.66752
"Pine (Scott)","Pinus","sylvestris","Coniferous",NA,NA,-111.054,45.6675
"Pine (Scott)","Pinus","sylvestris","Coniferous",NA,NA,-111.054,45.66743
